WP,32,2047110500,    , INVEST,   0, 110N, 1176E,  15,   1005, DB,
WP,00,2047111806,    , INVEST,   0, 277N, 1330E,  35,   , SS,
WP,00,2047111812,    , INVEST,   0, 281N, 1347E,  35,   , SS,
WP,00,2047111818,    , INVEST,   0, 283N, 1356E,  35,   , SS,
WP,00,2047111900,    , INVEST,   0, 291N, 1367E,  35,   , SS,
WP,00,2047111906,    , INVEST,   0, 294N, 1381E,  35,   , SS,
WP,00,2047111912,    , INVEST,   0, 298N, 1394E,  35,   , SS,
WP,00,2047111918,    , INVEST,   0, 310N, 1408E,  15,   , EX,
WP,00,2047112000,    , INVEST,   0, 313N, 1427E,  15,   , EX,
WP,00,2047112006,    , INVEST,   0, 324N, 1435E,  15,   , EX,
WP,00,2047112012,    , INVEST,   0, 337N, 1446E,  15,   , EX,
WP,00,2047112018,    , INVEST,   0, 347N, 1453E,  15,   , EX,
WP,00,2047112100,    , INVEST,   0, 353N, 1463E,  15,   , EX,
WP,00,2047112106,    , INVEST,   0, 359N, 1470E,  15,   , EX,
WP,00,2047112112,    , INVEST,   0, 368N, 1475E,  15,   , EX,
WP,00,2047112118,    , INVEST,   0, 376N, 1485E,  15,   , EX,
WP,00,2047112200,    , INVEST,   0, 386N, 1494E,  15,   , EX,
WP,00,2047112206,    , INVEST,   0, 400N, 1498E,  15,   , EX,
WP,00,2047112212,    , INVEST,   0, 407N, 1522E,  15,   , EX,
WP,00,2047112218,    , INVEST,   0, 412N, 1537E,  15,   , EX,
WP,00,2047112300,    , INVEST,   0, 434N, 1540E,  15,   , EX,
WP,00,2047112306,    , INVEST,   0, 443N, 1545E,  15,   , EX,
WP,00,2047112312,    , INVEST,   0, 455N, 1554E,  15,   , EX,
WP,00,2047112318,    , INVEST,   0, 468N, 1561E,  15,   , EX,
WP,00,2047112400,    , INVEST,   0, 477N, 1569E,  ,   , DB,
WP,00,2047112406,    , INVEST,   0, 482N, 1578E,  ,   , DB,
WP,00,2047112412,    , INVEST,   0, 492N, 1591E,  15,   , EX,
WP,00,2047112418,    , INVEST,   0, 501N, 1603E,  15,   , EX,
WP,00,2047112500,    , INVEST,   0, 510N, 1615E,  15,   , EX,
WP,00,2047112506,    , INVEST,   0, 517N, 1632E,  15,   , EX,
WP,00,2047112512,    , INVEST,   0, 526N, 1649E,  15,   , EX,
WP,00,2047112518,    , INVEST,   0, 536N, 1657E,  15,   , EX,
WP,00,2047112600,    , INVEST,   0, 543N, 1668E,  ,   , DB,
WP,00,2047112606,    , INVEST,   0, 564N, 1674E,  15,   , EX,
WP,00,2047112612,    , INVEST,   0, 578N, 1684E,  ,   , DB,
WP,00,2047112618,    , INVEST,   0, 586N, 1694E,  15,   , EX,
WP,00,2047112700,    , INVEST,   0, 610N, 1707E,  15,   , EX,
WP,00,2047112706,    , INVEST,   0, 628N, 1718E,  15,   , EX,
WP,00,2047112712,    , INVEST,   0, 638N, 1735E,  15,   , EX,
WP,00,2047112718,    , INVEST,   0, 645N, 1757E,  15,   , EX,
