year,month,value,fetched_at
1964,1,0.480,2026-08-11 11:38:14
1964,2,0.280,2026-08-11 11:38:14
1964,3,-0.330,2026-08-11 11:38:14
1964,4,-0.530,2026-08-11 11:38:14
1964,5,-0.880,2026-08-11 11:38:14
1964,6,-1.010,2026-08-11 11:38:14
1964,7,-0.920,2026-08-11 11:38:14
1964,8,-1.140,2026-08-11 11:38:14
1964,9,-1.400,2026-08-11 11:38:14
1964,10,-1.150,2026-08-11 11:38:14
1964,11,-1.370,2026-08-11 11:38:14
1964,12,-1.210,2026-08-11 11:38:14
1965,1,-0.830,2026-08-11 11:38:14
1965,2,-0.470,2026-08-11 11:38:14
1965,3,-0.420,2026-08-11 11:38:14
1965,4,-0.300,2026-08-11 11:38:14
1965,5,-0.080,2026-08-11 11:38:14
1965,6,0.370,2026-08-11 11:38:14
1965,7,0.510,2026-08-11 11:38:14
1965,8,0.680,2026-08-11 11:38:14
1965,9,0.610,2026-08-11 11:38:14
1965,10,1.070,2026-08-11 11:38:14
1965,11,1.020,2026-08-11 11:38:14
1965,12,1.040,2026-08-11 11:38:14
1966,1,0.780,2026-08-11 11:38:14
1966,2,0.440,2026-08-11 11:38:14
1966,3,0.660,2026-08-11 11:38:14
1966,4,0.280,2026-08-11 11:38:14
1966,5,-0.400,2026-08-11 11:38:14
1966,6,0.100,2026-08-11 11:38:14
1966,7,0.180,2026-08-11 11:38:14
1966,8,-0.290,2026-08-11 11:38:14
1966,9,-0.340,2026-08-11 11:38:14
1966,10,-0.390,2026-08-11 11:38:14
1966,11,-0.270,2026-08-11 11:38:14
1966,12,-0.530,2026-08-11 11:38:14
1967,1,-0.810,2026-08-11 11:38:14
1967,2,-0.750,2026-08-11 11:38:14
1967,3,-0.580,2026-08-11 11:38:14
1967,4,-0.640,2026-08-11 11:38:14
1967,5,-0.310,2026-08-11 11:38:14
1967,6,-0.100,2026-08-11 11:38:14
1967,7,-0.310,2026-08-11 11:38:14
1967,8,-0.550,2026-08-11 11:38:14
1967,9,-0.790,2026-08-11 11:38:14
1967,10,-0.610,2026-08-11 11:38:14
1967,11,-0.510,2026-08-11 11:38:14
1967,12,-0.520,2026-08-11 11:38:14
1968,1,-0.730,2026-08-11 11:38:14
1968,2,-0.700,2026-08-11 11:38:14
1968,3,-0.780,2026-08-11 11:38:14
1968,4,-0.520,2026-08-11 11:38:14
1968,5,-0.680,2026-08-11 11:38:14
1968,6,0.090,2026-08-11 11:38:14
1968,7,0.060,2026-08-11 11:38:14
1968,8,0.010,2026-08-11 11:38:14
1968,9,-0.240,2026-08-11 11:38:14
1968,10,0.120,2026-08-11 11:38:14
1968,11,0.530,2026-08-11 11:38:14
1968,12,0.450,2026-08-11 11:38:14
1969,1,0.960,2026-08-11 11:38:14
1969,2,0.990,2026-08-11 11:38:14
1969,3,0.500,2026-08-11 11:38:14
1969,4,0.380,2026-08-11 11:38:14
1969,5,0.460,2026-08-11 11:38:14
1969,6,0.200,2026-08-11 11:38:14
1969,7,-0.110,2026-08-11 11:38:14
1969,8,0.170,2026-08-11 11:38:14
1969,9,0.330,2026-08-11 11:38:14
1969,10,0.460,2026-08-11 11:38:14
1969,11,0.460,2026-08-11 11:38:14
1969,12,0.660,2026-08-11 11:38:14
1970,1,0.200,2026-08-11 11:38:14
1970,2,-0.050,2026-08-11 11:38:14
1970,3,0.040,2026-08-11 11:38:14
1970,4,0.170,2026-08-11 11:38:14
1970,5,-0.120,2026-08-11 11:38:14
1970,6,-0.420,2026-08-11 11:38:14
1970,7,-0.650,2026-08-11 11:38:14
1970,8,-0.880,2026-08-11 11:38:14
1970,9,-1.040,2026-08-11 11:38:14
1970,10,-0.890,2026-08-11 11:38:14
1970,11,-0.960,2026-08-11 11:38:14
1970,12,-1.180,2026-08-11 11:38:14
1971,1,-1.710,2026-08-11 11:38:14
1971,2,-1.460,2026-08-11 11:38:14
1971,3,-1.300,2026-08-11 11:38:14
1971,4,-0.940,2026-08-11 11:38:14
1971,5,-0.920,2026-08-11 11:38:14
1971,6,-1.040,2026-08-11 11:38:14
1971,7,-0.900,2026-08-11 11:38:14
1971,8,-0.930,2026-08-11 11:38:14
1971,9,-1.050,2026-08-11 11:38:14
1971,10,-1.050,2026-08-11 11:38:14
1971,11,-0.920,2026-08-11 11:38:14
1971,12,-0.860,2026-08-11 11:38:14
1972,1,-0.680,2026-08-11 11:38:14
1972,2,-0.200,2026-08-11 11:38:14
1972,3,-0.160,2026-08-11 11:38:14
1972,4,0.200,2026-08-11 11:38:14
1972,5,0.230,2026-08-11 11:38:14
1972,6,0.410,2026-08-11 11:38:14
1972,7,0.640,2026-08-11 11:38:14
1972,8,0.730,2026-08-11 11:38:14
1972,9,0.760,2026-08-11 11:38:14
1972,10,1.120,2026-08-11 11:38:14
1972,11,1.300,2026-08-11 11:38:14
1972,12,1.260,2026-08-11 11:38:14
1973,1,1.090,2026-08-11 11:38:14
1973,2,0.910,2026-08-11 11:38:14
1973,3,0.390,2026-08-11 11:38:14
1973,4,-0.390,2026-08-11 11:38:14
1973,5,-0.640,2026-08-11 11:38:14
1973,6,-0.920,2026-08-11 11:38:14
1973,7,-1.130,2026-08-11 11:38:14
1973,8,-1.240,2026-08-11 11:38:14
1973,9,-1.430,2026-08-11 11:38:14
1973,10,-1.600,2026-08-11 11:38:14
1973,11,-2.050,2026-08-11 11:38:14
1973,12,-2.180,2026-08-11 11:38:14
1974,1,-2.040,2026-08-11 11:38:14
1974,2,-1.600,2026-08-11 11:38:14
1974,3,-1.380,2026-08-11 11:38:14
1974,4,-1.110,2026-08-11 11:38:14
1974,5,-1.080,2026-08-11 11:38:14
1974,6,-0.610,2026-08-11 11:38:14
1974,7,-0.960,2026-08-11 11:38:14
1974,8,-0.570,2026-08-11 11:38:14
1974,9,-0.670,2026-08-11 11:38:14
1974,10,-1.080,2026-08-11 11:38:14
1974,11,-1.110,2026-08-11 11:38:14
1974,12,-0.970,2026-08-11 11:38:14
1975,1,-0.580,2026-08-11 11:38:14
1975,2,-0.570,2026-08-11 11:38:14
1975,3,-0.870,2026-08-11 11:38:14
1975,4,-0.750,2026-08-11 11:38:14
1975,5,-0.980,2026-08-11 11:38:14
1975,6,-1.330,2026-08-11 11:38:14
1975,7,-1.210,2026-08-11 11:38:14
1975,8,-1.470,2026-08-11 11:38:14
1975,9,-1.690,2026-08-11 11:38:14
1975,10,-1.720,2026-08-11 11:38:14
1975,11,-1.510,2026-08-11 11:38:14
1975,12,-1.970,2026-08-11 11:38:14
1976,1,-1.740,2026-08-11 11:38:14
1976,2,-1.040,2026-08-11 11:38:14
1976,3,-0.830,2026-08-11 11:38:14
1976,4,-0.590,2026-08-11 11:38:14
1976,5,-0.610,2026-08-11 11:38:14
1976,6,-0.300,2026-08-11 11:38:14
1976,7,-0.100,2026-08-11 11:38:14
1976,8,-0.010,2026-08-11 11:38:14
1976,9,0.160,2026-08-11 11:38:14
1976,10,0.520,2026-08-11 11:38:14
1976,11,0.660,2026-08-11 11:38:14
1976,12,0.360,2026-08-11 11:38:14
1977,1,0.570,2026-08-11 11:38:14
1977,2,0.250,2026-08-11 11:38:14
1977,3,0.180,2026-08-11 11:38:14
1977,4,-0.230,2026-08-11 11:38:14
1977,5,-0.160,2026-08-11 11:38:14
1977,6,0.230,2026-08-11 11:38:14
1977,7,0.370,2026-08-11 11:38:14
1977,8,-0.010,2026-08-11 11:38:14
1977,9,0.260,2026-08-11 11:38:14
1977,10,0.590,2026-08-11 11:38:14
1977,11,0.610,2026-08-11 11:38:14
1977,12,0.610,2026-08-11 11:38:14
1978,1,0.520,2026-08-11 11:38:14
1978,2,0.310,2026-08-11 11:38:14
1978,3,0.020,2026-08-11 11:38:14
1978,4,-0.490,2026-08-11 11:38:14
1978,5,-0.350,2026-08-11 11:38:14
1978,6,-0.470,2026-08-11 11:38:14
1978,7,-0.330,2026-08-11 11:38:14
1978,8,-0.770,2026-08-11 11:38:14
1978,9,-0.450,2026-08-11 11:38:14
1978,10,-0.440,2026-08-11 11:38:14
1978,11,-0.200,2026-08-11 11:38:14
1978,12,0.090,2026-08-11 11:38:14
1979,1,0.050,2026-08-11 11:38:14
1979,2,0.050,2026-08-11 11:38:14
1979,3,0.070,2026-08-11 11:38:14
1979,4,0.050,2026-08-11 11:38:14
1979,5,-0.060,2026-08-11 11:38:14
1979,6,-0.050,2026-08-11 11:38:14
1979,7,-0.130,2026-08-11 11:38:14
1979,8,-0.200,2026-08-11 11:38:14
1979,9,0.170,2026-08-11 11:38:14
1979,10,0.040,2026-08-11 11:38:14
1979,11,0.330,2026-08-11 11:38:14
1979,12,0.480,2026-08-11 11:38:14
1980,1,0.440,2026-08-11 11:38:14
1980,2,0.350,2026-08-11 11:38:14
1980,3,0.180,2026-08-11 11:38:14
1980,4,0.130,2026-08-11 11:38:14
1980,5,0.230,2026-08-11 11:38:14
1980,6,0.300,2026-08-11 11:38:14
1980,7,0.100,2026-08-11 11:38:14
1980,8,-0.350,2026-08-11 11:38:14
1980,9,-0.360,2026-08-11 11:38:14
1980,10,-0.200,2026-08-11 11:38:14
1980,11,0.080,2026-08-11 11:38:14
1980,12,0.100,2026-08-11 11:38:14
1981,1,-0.450,2026-08-11 11:38:14
1981,2,-0.420,2026-08-11 11:38:14
1981,3,-0.110,2026-08-11 11:38:14
1981,4,-0.570,2026-08-11 11:38:14
1981,5,-0.290,2026-08-11 11:38:14
1981,6,-0.330,2026-08-11 11:38:14
1981,7,-0.550,2026-08-11 11:38:14
1981,8,-0.390,2026-08-11 11:38:14
1981,9,-0.220,2026-08-11 11:38:14
1981,10,-0.160,2026-08-11 11:38:14
1981,11,-0.420,2026-08-11 11:38:14
1981,12,-0.120,2026-08-11 11:38:14
1982,1,0.070,2026-08-11 11:38:14
1982,2,-0.130,2026-08-11 11:38:14
1982,3,0.030,2026-08-11 11:38:14
1982,4,0.260,2026-08-11 11:38:14
1982,5,0.530,2026-08-11 11:38:14
1982,6,0.800,2026-08-11 11:38:14
1982,7,0.340,2026-08-11 11:38:14
1982,8,0.440,2026-08-11 11:38:14
1982,9,1.040,2026-08-11 11:38:14
1982,10,1.480,2026-08-11 11:38:14
1982,11,1.400,2026-08-11 11:38:14
1982,12,1.610,2026-08-11 11:38:14
1983,1,1.680,2026-08-11 11:38:14
1983,2,1.480,2026-08-11 11:38:14
1983,3,1.150,2026-08-11 11:38:14
1983,4,0.660,2026-08-11 11:38:14
1983,5,0.680,2026-08-11 11:38:14
1983,6,0.410,2026-08-11 11:38:14
1983,7,-0.130,2026-08-11 11:38:14
1983,8,-0.230,2026-08-11 11:38:14
1983,9,-0.510,2026-08-11 11:38:14
1983,10,-1.080,2026-08-11 11:38:14
1983,11,-1.040,2026-08-11 11:38:14
1983,12,-0.770,2026-08-11 11:38:14
1984,1,-0.790,2026-08-11 11:38:14
1984,2,-0.470,2026-08-11 11:38:14
1984,3,-0.600,2026-08-11 11:38:14
1984,4,-0.660,2026-08-11 11:38:14
1984,5,-0.690,2026-08-11 11:38:14
1984,6,-0.820,2026-08-11 11:38:14
1984,7,-0.540,2026-08-11 11:38:14
1984,8,-0.460,2026-08-11 11:38:14
1984,9,-0.410,2026-08-11 11:38:14
1984,10,-0.740,2026-08-11 11:38:14
1984,11,-0.970,2026-08-11 11:38:14
1984,12,-1.210,2026-08-11 11:38:14
1985,1,-0.800,2026-08-11 11:38:14
1985,2,-0.830,2026-08-11 11:38:14
1985,3,-0.880,2026-08-11 11:38:14
1985,4,-1.010,2026-08-11 11:38:14
1985,5,-0.880,2026-08-11 11:38:14
1985,6,-0.850,2026-08-11 11:38:14
1985,7,-0.490,2026-08-11 11:38:14
1985,8,-0.460,2026-08-11 11:38:14
1985,9,-0.470,2026-08-11 11:38:14
1985,10,-0.400,2026-08-11 11:38:14
1985,11,-0.290,2026-08-11 11:38:14
1985,12,-0.250,2026-08-11 11:38:14
1986,1,-0.500,2026-08-11 11:38:14
1986,2,-0.320,2026-08-11 11:38:14
1986,3,-0.300,2026-08-11 11:38:14
1986,4,-0.290,2026-08-11 11:38:14
1986,5,-0.220,2026-08-11 11:38:14
1986,6,-0.060,2026-08-11 11:38:14
1986,7,0.130,2026-08-11 11:38:14
1986,8,0.330,2026-08-11 11:38:14
1986,9,0.510,2026-08-11 11:38:14
1986,10,0.520,2026-08-11 11:38:14
1986,11,1.010,2026-08-11 11:38:14
1986,12,0.940,2026-08-11 11:38:14
1987,1,0.840,2026-08-11 11:38:14
1987,2,0.900,2026-08-11 11:38:14
1987,3,0.870,2026-08-11 11:38:14
1987,4,0.590,2026-08-11 11:38:14
1987,5,0.630,2026-08-11 11:38:14
1987,6,0.840,2026-08-11 11:38:14
1987,7,0.980,2026-08-11 11:38:14
1987,8,1.050,2026-08-11 11:38:14
1987,9,1.180,2026-08-11 11:38:14
1987,10,1.150,2026-08-11 11:38:14
1987,11,1.080,2026-08-11 11:38:14
1987,12,0.890,2026-08-11 11:38:14
1988,1,0.740,2026-08-11 11:38:14
1988,2,0.150,2026-08-11 11:38:14
1988,3,0.100,2026-08-11 11:38:14
1988,4,-0.450,2026-08-11 11:38:14
1988,5,-1.090,2026-08-11 11:38:14
1988,6,-1.350,2026-08-11 11:38:14
1988,7,-1.280,2026-08-11 11:38:14
1988,8,-1.100,2026-08-11 11:38:14
1988,9,-1.020,2026-08-11 11:38:14
1988,10,-1.720,2026-08-11 11:38:14
1988,11,-1.890,2026-08-11 11:38:14
1988,12,-1.750,2026-08-11 11:38:14
1989,1,-1.810,2026-08-11 11:38:14
1989,2,-1.360,2026-08-11 11:38:14
1989,3,-1.110,2026-08-11 11:38:14
1989,4,-1.040,2026-08-11 11:38:14
1989,5,-0.720,2026-08-11 11:38:14
1989,6,-0.570,2026-08-11 11:38:14
1989,7,-0.520,2026-08-11 11:38:14
1989,8,-0.730,2026-08-11 11:38:14
1989,9,-0.380,2026-08-11 11:38:14
1989,10,-0.350,2026-08-11 11:38:14
1989,11,-0.450,2026-08-11 11:38:14
1989,12,0.070,2026-08-11 11:38:14
1990,1,-0.010,2026-08-11 11:38:14
1990,2,0.350,2026-08-11 11:38:14
1990,3,0.120,2026-08-11 11:38:14
1990,4,0.270,2026-08-11 11:38:14
1990,5,0.150,2026-08-11 11:38:14
1990,6,0.020,2026-08-11 11:38:14
1990,7,0.270,2026-08-11 11:38:14
1990,8,0.220,2026-08-11 11:38:14
1990,9,0.220,2026-08-11 11:38:14
1990,10,0.310,2026-08-11 11:38:14
1990,11,0.220,2026-08-11 11:38:14
1990,12,0.370,2026-08-11 11:38:14
1991,1,0.580,2026-08-11 11:38:14
1991,2,0.410,2026-08-11 11:38:14
1991,3,0.240,2026-08-11 11:38:14
1991,4,0.450,2026-08-11 11:38:14
1991,5,0.450,2026-08-11 11:38:14
1991,6,0.590,2026-08-11 11:38:14
1991,7,0.700,2026-08-11 11:38:14
1991,8,0.730,2026-08-11 11:38:14
1991,9,0.420,2026-08-11 11:38:14
1991,10,0.890,2026-08-11 11:38:14
1991,11,1.060,2026-08-11 11:38:14
1991,12,1.270,2026-08-11 11:38:14
1992,1,1.340,2026-08-11 11:38:14
1992,2,1.320,2026-08-11 11:38:14
1992,3,1.190,2026-08-11 11:38:14
1992,4,1.170,2026-08-11 11:38:14
1992,5,0.970,2026-08-11 11:38:14
1992,6,0.570,2026-08-11 11:38:14
1992,7,0.370,2026-08-11 11:38:14
1992,8,0.090,2026-08-11 11:38:14
1992,9,-0.030,2026-08-11 11:38:14
1992,10,-0.170,2026-08-11 11:38:14
1992,11,-0.060,2026-08-11 11:38:14
1992,12,-0.000,2026-08-11 11:38:14
1993,1,0.350,2026-08-11 11:38:14
1993,2,0.430,2026-08-11 11:38:14
1993,3,0.360,2026-08-11 11:38:14
1993,4,0.630,2026-08-11 11:38:14
1993,5,0.860,2026-08-11 11:38:14
1993,6,0.390,2026-08-11 11:38:14
1993,7,0.200,2026-08-11 11:38:14
1993,8,0.260,2026-08-11 11:38:14
1993,9,0.330,2026-08-11 11:38:14
1993,10,0.220,2026-08-11 11:38:14
1993,11,0.290,2026-08-11 11:38:14
1993,12,0.340,2026-08-11 11:38:14
1994,1,0.220,2026-08-11 11:38:14
1994,2,-0.090,2026-08-11 11:38:14
1994,3,0.130,2026-08-11 11:38:14
1994,4,0.210,2026-08-11 11:38:14
1994,5,0.250,2026-08-11 11:38:14
1994,6,0.320,2026-08-11 11:38:14
1994,7,0.380,2026-08-11 11:38:14
1994,8,0.510,2026-08-11 11:38:14
1994,9,0.380,2026-08-11 11:38:14
1994,10,0.780,2026-08-11 11:38:14
1994,11,0.970,2026-08-11 11:38:14
1994,12,1.080,2026-08-11 11:38:14
1995,1,0.840,2026-08-11 11:38:14
1995,2,0.800,2026-08-11 11:38:14
1995,3,0.520,2026-08-11 11:38:14
1995,4,0.320,2026-08-11 11:38:14
1995,5,0.120,2026-08-11 11:38:14
1995,6,0.020,2026-08-11 11:38:14
1995,7,-0.030,2026-08-11 11:38:14
1995,8,-0.490,2026-08-11 11:38:14
1995,9,-0.630,2026-08-11 11:38:14
1995,10,-0.750,2026-08-11 11:38:14
1995,11,-0.880,2026-08-11 11:38:14
1995,12,-0.770,2026-08-11 11:38:14
1996,1,-0.680,2026-08-11 11:38:14
1996,2,-0.650,2026-08-11 11:38:14
1996,3,-0.500,2026-08-11 11:38:14
1996,4,-0.310,2026-08-11 11:38:14
1996,5,-0.250,2026-08-11 11:38:14
1996,6,-0.260,2026-08-11 11:38:14
1996,7,-0.310,2026-08-11 11:38:14
1996,8,-0.200,2026-08-11 11:38:14
1996,9,-0.330,2026-08-11 11:38:14
1996,10,-0.270,2026-08-11 11:38:14
1996,11,-0.190,2026-08-11 11:38:14
1996,12,-0.390,2026-08-11 11:38:14
1997,1,-0.250,2026-08-11 11:38:14
1997,2,-0.080,2026-08-11 11:38:14
1997,3,0.050,2026-08-11 11:38:14
1997,4,0.440,2026-08-11 11:38:14
1997,5,0.720,2026-08-11 11:38:14
1997,6,0.910,2026-08-11 11:38:14
1997,7,1.210,2026-08-11 11:38:14
1997,8,1.400,2026-08-11 11:38:14
1997,9,1.630,2026-08-11 11:38:14
1997,10,1.690,2026-08-11 11:38:14
1997,11,1.850,2026-08-11 11:38:14
1997,12,1.780,2026-08-11 11:38:14
1998,1,1.810,2026-08-11 11:38:14
1998,2,1.530,2026-08-11 11:38:14
1998,3,1.060,2026-08-11 11:38:14
1998,4,0.550,2026-08-11 11:38:14
1998,5,0.590,2026-08-11 11:38:14
1998,6,-0.440,2026-08-11 11:38:14
1998,7,-0.530,2026-08-11 11:38:14
1998,8,-0.740,2026-08-11 11:38:14
1998,9,-0.970,2026-08-11 11:38:14
1998,10,-1.160,2026-08-11 11:38:14
1998,11,-1.080,2026-08-11 11:38:14
1998,12,-1.450,2026-08-11 11:38:14
1999,1,-1.680,2026-08-11 11:38:14
1999,2,-1.280,2026-08-11 11:38:14
1999,3,-0.900,2026-08-11 11:38:14
1999,4,-0.710,2026-08-11 11:38:14
1999,5,-0.780,2026-08-11 11:38:14
1999,6,-0.760,2026-08-11 11:38:14
