WP, 12,2099083000,   , XRQA,   0,  82N, 1347E,  15,    0, DB
WP, 12,2099090618,   , XRQA,   0, 201N, 1092E, 105,    0, TY
WP, 12,2099090700,   , XRQA,   0, 204N, 1082E, 110,    0, TY
WP, 12,2099090706,   , XRQA,   0, 207N, 1070E, 115,    0, TY
WP, 12,2099090712,   , XRQA,   0, 209N, 1059E,  65,    0, TY
WP, 12,2099090718,   , XRQA,   0, 211N, 1049E,  45,    0, TS
WP, 12,2099090800,   , XRQA,   0, 213N, 1041E,  35,    0, TS
WP, 12,2099090806,   , XRQA,   0, 215N, 1033E,  35,    0, TS
WP, 12,2099090812,   , XRQA,   0, 217N, 1025E,  30,    0, TD
WP, 12,2099090818,   , XRQA,   0, 218N, 1018E,  30,    0, TD
WP, 12,2099090900,   , XRQA,   0, 220N, 1011E,  25,    0, TD
WP, 12,2099090906,   , XRQA,   0, 222N, 1004E,  25,    0, TD
WP, 12,2099090912,   , XRQA,   0, 224N,  997E,  20,    0, DB
WP, 12,2099090918,   , XRQA,   0, 225N,  989E,  20,    0, DB
WP, 12,2099091000,   , XRQA,   0, 227N,  981E,  20,    0, DB
WP, 12,2099091006,   , XRQA,   0, 229N,  971E,  20,    0, DB
WP, 12,2099091012,   , XRQA,   0, 231N,  959E,  20,    0, DB
WP, 12,2099091018,   , XRQA,   0, 230N,  948E,  20,    0, DB
WP, 12,2099091100,   , XRQA,   0, 229N,  938E,  25,    0, TD
WP, 12,2099091106,   , XRQA,   0, 228N,  929E,  25,    0, TD
WP, 12,2099091112,   , XRQA,   0, 227N,  920E,  30,    0, TD
WP, 12,2099091118,   , XRQA,   0, 225N,  912E,  30,    0, TD
WP, 12,2099091200,   , XRQA,   0, 223N,  907E,  35,    0, TS
WP, 12,2099091206,   , XRQA,   0, 221N,  901E,  40,    0, TS
WP, 12,2099091212,   , XRQA,   0, 219N,  896E,  40,    0, TS
WP, 12,2099091218,   , XRQA,   0, 217N,  892E,  45,    0, TS
WP, 12,2099091300,   , XRQA,   0, 215N,  887E,  50,    0, TS
WP, 12,2099091306,   , XRQA,   0, 214N,  882E,  50,    0, TS
WP, 12,2099091312,   , XRQA,   0, 213N,  877E,  45,    0, TS
WP, 12,2099091318,   , XRQA,   0, 214N,  871E,  50,    0, TS
WP, 12,2099091400,   , XRQA,   0, 215N,  865E,  45,    0, TS
WP, 12,2099091406,   , XRQA,   0, 215N,  860E,  40,    0, TS
WP, 12,2099091412,   , XRQA,   0, 216N,  855E,  35,    0, TS
WP, 12,2099091418,   , XRQA,   0, 217N,  849E,  35,    0, TS
WP, 12,2099091500,   , XRQA,   0, 218N,  843E,  30,    0, TD
WP, 12,2099091506,   , XRQA,   0, 220N,  836E,  30,    0, TD
WP, 12,2099091512,   , XRQA,   0, 221N,  829E,  30,    0, TD
WP, 12,2099091518,   , XRQA,   0, 221N,  822E,  25,    0, TD
WP, 12,2099091600,   , XRQA,   0, 220N,  816E,  25,    0, TD
WP, 12,2099091606,   , XRQA,   0, 219N,  810E,  25,    0, TD
WP, 12,2099091612,   , XRQA,   0, 218N,  803E,  25,    0, TD
WP, 12,2099091618,   , XRQA,   0, 217N,  797E,  25,    0, TD
WP, 12,2099091700,   , XRQA,   0, 218N,  790E,  20,    0, DB
WP, 12,2099091706,   , XRQA,   0, 220N,  782E,  20,    0, DB
WP, 12,2099091712,   , XRQA,   0, 222N,  775E,  20,    0, DB
WP, 12,2099091718,   , XRQA,   0, 224N,  767E,  20,    0, DB,Yagi
