WP, 09,2099061000,   , XRQA,   0,  58N, 1452E,  15,    0, DB
WP, 09,2099061812,   , XRQA,   0, 202N, 1303E, 130,    0, ST
WP, 09,2099061818,   , XRQA,   0, 212N, 1298E, 115,    0, TY
WP, 09,2099061900,   , XRQA,   0, 223N, 1294E, 105,    0, TY
WP, 09,2099061906,   , XRQA,   0, 233N, 1291E,  95,    0, TY
WP, 09,2099061912,   , XRQA,   0, 245N, 1292E,  85,    0, TY
WP, 09,2099061918,   , XRQA,   0, 256N, 1293E,  70,    0, TY
WP, 09,2099062000,   , XRQA,   0, 269N, 1298E,  75,    0, TY
WP, 09,2099062006,   , XRQA,   0, 282N, 1305E,  75,    0, TY
WP, 09,2099062012,   , XRQA,   0, 295N, 1313E,  75,    0, TY
WP, 09,2099062018,   , XRQA,   0, 310N, 1322E,  75,    0, TY
WP, 09,2099062100,   , XRQA,   0, 330N, 1338E,  70,    0, TY
WP, 09,2099062106,   , XRQA,   0, 346N, 1349E,  55,    0, TS
WP, 09,2099062112,   , XRQA,   0, 372N, 1366E,  55,    0, EX
WP, 09,2099062118,   , XRQA,   0, 401N, 1386E,  55,    0, EX
WP, 09,2099062200,   , XRQA,   0, 419N, 1392E,  55,    0, EX
WP, 09,2099062206,   , XRQA,   0, 432N, 1397E,  55,    0, EX
WP, 09,2099062212,   , XRQA,   0, 448N, 1408E,  55,    0, EX
WP, 09,2099062218,   , XRQA,   0, 463N, 1424E,  55,    0, EX
WP, 09,2099062300,   , XRQA,   0, 477N, 1443E,  55,    0, EX
WP, 09,2099062306,   , XRQA,   0, 487N, 1460E,  55,    0, EX
WP, 09,2099062312,   , XRQA,   0, 494N, 1476E,  55,    0, EX
WP, 09,2099062318,   , XRQA,   0, 502N, 1491E,  55,    0, EX
WP, 09,2099062400,   , XRQA,   0, 507N, 1505E,  55,    0, EX
WP, 09,2099062406,   , XRQA,   0, 510N, 1511E,  55,    0, EX
WP, 09,2099062412,   , XRQA,   0, 506N, 1519E,  55,    0, EX
WP, 09,2099062418,   , XRQA,   0, 495N, 1544E,  55,    0, EX
WP, 09,2099062500,   , XRQA,   0, 487N, 1571E,  55,    0, EX
WP, 09,2099062506,   , XRQA,   0, 484N, 1588E,  55,    0, EX
WP, 09,2099062512,   , XRQA,   0, 482N, 1603E,  55,    0, EX
WP, 09,2099062518,   , XRQA,   0, 480N, 1616E,  55,    0, EX
WP, 09,2099062600,   , XRQA,   0, 479N, 1630E,  55,    0, EX
WP, 09,2099062606,   , XRQA,   0, 479N, 1648E,  55,    0, EX
WP, 09,2099062612,   , XRQA,   0, 480N, 1663E,  55,    0, EX
WP, 09,2099062618,   , XRQA,   0, 484N, 1672E,  55,    0, EX
WP, 09,2099062700,   , XRQA,   0, 482N, 1685E,  55,    0, EX
WP, 09,2099062706,   , XRQA,   0, 481N, 1701E,  55,    0, EX
WP, 09,2099062712,   , XRQA,   0, 487N, 1717E,  55,    0, EX
WP, 09,2099062718,   , XRQA,   0, 490N, 1738E,  55,    0, EX,Dianmu
